,Scores
275,18.379999589174986
276,23.809999467805028
277,16.019999641925097
278,21.899999510496855
279,14.28999968059361
280,27.639999382197857
281,13.229999704286456
282,26.21999941393733
283,23.00999948568642
284,25.799999423325062
285,19.149999571964145
286,21.739999514073133
287,21.439999520778656
288,11.209999749436975
289,14.649999672546983
290,13.139999706298113
291,14.4099996779114
292,10.669999761506915
293,18.179999593645334
294,26.28999941237271
295,16.95999962091446
296,20.509999541565776
297,27.359999388456345
298,20.819999534636736
299,17.69999960437417
300,22.34999950043857
301,20.629999538883567
302,12.599999718368053
303,13.989999687299132
304,38.1199991479516
305,26.56999940611422
306,26.079999417066574
307,18.43999958783388
308,26.579999405890703
309,27.99999937415123
310,20.029999552294612
311,19.719999559223652
312,28.61999936029315
313,15.239999659359455
314,12.249999726191163
315,30.309999322518706
316,26.079999417066574
317,17.19999961555004
318,35.58999920450151
319,18.209999592974782
320,18.31999959051609
321,30.079999327659607
322,19.459999565035105
323,24.619999449700117
324,18.11999959498644
325,21.49999951943755
326,29.19999934732914
327,19.799999557435513
328,13.369999701157212
329,32.57999927178025
330,21.939999509602785
331,15.129999661818147
332,25.039999440312386
333,24.299999456852674
334,31.579999294131994
335,22.02999950759113
336,26.279999412596226
337,32.09999928250909
338,30.159999325871468
339,23.69999947026372
340,31.069999305531383
341,18.869999578222632
342,14.449999677017331
343,32.40999927558005
344,28.4199993647635
345,18.039999596774578
346,23.949999464675784
347,23.69999947026372
348,31.749999290332198
349,20.739999536424875
350,31.009999306872487
351,34.019999239593744
352,34.599999226629734
353,17.359999611973763
354,18.23999959230423
355,33.6999992467463
356,20.229999547824264
357,33.91999924182892
358,26.21999941393733
359,34.91999921947718
360,31.339999299496412
361,30.27999932318926
362,25.359999433159828
363,32.749999267980456
364,33.77999924495816
365,33.949999241158366
366,27.33999938890338
367,23.31999947875738
368,21.48999951966107
369,26.87999939918518
370,29.62999933771789
371,32.71999926865101
372,32.57999927178025
373,25.039999440312386
374,32.089999282732606
375,30.099999327212572
376,38.819999132305384
377,22.449999498203397
378,17.9699995983392
379,27.479999385774136
380,33.71999924629927
381,35.36999920941889
382,20.129999550059438
383,33.17999925836921
384,33.059999261051416
385,37.80999915488064
386,39.48999911732972
387,33.629999248310924
388,24.419999454170465
389,29.229999346658587
390,37.44999916292727
391,26.189999414607882
392,29.729999335482717
393,24.31999945640564
394,36.6299991812557
395,31.67999929189682
396,21.91999951004982
397,34.179999236017466
398,22.679999493062496
399,38.45999914035201
400,34.73999922350049
401,32.939999263733625
402,34.43999923020601
403,35.0799992159009
404,35.67999920248985
405,20.479999542236328
406,38.8099991325289
407,38.169999146834016
408,33.07999926060438
409,37.06999917142093
